Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG16,OUT035,3660.180499383667
DRB25,OUT046,1681.1076513485161
FDY09,OUT046,2885.902159542953
FDX48,OUT045,2491.324764504095
FDC03,OUT010,672.9173798160125
FDT47,OUT035,1669.4519229069122
FDW44,OUT027,4570.797668914399
FDT24,OUT017,1241.3905973997346
FDT12,OUT019,807.5307508075065
NCS38,OUT035,1857.375979629029
FDO39,OUT035,3173.6671789290217
FDA13,OUT046,698.3574093041298
FDO48,OUT035,3939.1380307743757
DRJ01,OUT017,2524.224070635485
FDD53,OUT018,512.9839343630172
NCT05,OUT049,4056.7208229607522
FDQ51,OUT045,776.7748703060914
FDU60,OUT013,2643.4088762602196
FDC59,OUT046,1045.3907884040323
FDP36,OUT035,879.0667306370318
NCM19,OUT017,1851.379443232357
FDL16,OUT035,744.7583058543627
FDE50,OUT018,2691.836413126473
NCR18,OUT013,691.9076989010601
NCD30,OUT035,1643.7124208732148
FDH31,OUT013,1615.210632919093
FDD56,OUT019,445.585277153335
FDC47,OUT049,3753.7144787504126
FDZ21,OUT045,1551.5432822261066
FDM01,OUT049,1604.123566577323
FDF24,OUT013,1319.4251713876272
FDW23,OUT017,753.8992236942365
FDY52,OUT018,827.717145137736
DRH37,OUT027,4220.856110505992
DRO47,OUT027,2918.3026876465597
FDR25,OUT049,4024.832369645502
FDQ24,OUT027,6070.928534928802
DRJ51,OUT018,3312.5363015004614
NCU06,OUT035,3844.0691298059523
NCV18,OUT018,1124.7962344503205
NCC06,OUT027,3239.4343011054107
FDZ01,OUT018,1428.7138499525713
FDT14,OUT017,1921.4465955616872
FDD11,OUT019,769.800059468185
FDN09,OUT017,4104.868601542168
NCO18,OUT010,659.9513761891056
FDZ50,OUT045,3085.6611690854415
FDS44,OUT013,3737.3628490301526
FDI36,OUT045,3274.994289322421
FDA26,OUT010,760.7718844013632
NCY53,OUT049,1778.7463978143633
FDF32,OUT049,3335.795766982476
FDF59,OUT010,432.0820788032245
FDB20,OUT046,1194.371726849828
DRH11,OUT035,992.484791130403
FDT03,OUT049,2699.1519053107286
NCH06,OUT035,3863.519438735456
FDR55,OUT049,3100.3272543294943
FDI10,OUT035,2859.446201596927
FDZ12,OUT045,2145.2238865830836
FDM12,OUT049,3155.4046606507145
DRB25,OUT045,1670.5057127633054
NCS41,OUT013,3044.060049375031
NCT53,OUT049,2607.8046415326316
NCD55,OUT013,671.6349082924187
FDY08,OUT049,2182.396800375818
NCP55,OUT049,881.665232466835
FDA33,OUT013,2388.526878430559
FDQ33,OUT013,2374.1722597090343
FDE45,OUT027,4913.23886635978
FDT26,OUT013,1854.634505216595
NCV53,OUT049,4009.8925088455226
FDK60,OUT027,2597.5513228323857
NCJ29,OUT046,1270.5597675124081
FDI15,OUT045,4106.097067531834
FDX21,OUT013,1771.0738746640577
FDV49,OUT019,891.9703085993473
DRO59,OUT046,1178.0318341033649
FDZ14,OUT045,1940.2309896476418
FDP32,OUT027,3312.1742471999974
FDC33,OUT017,3471.8216387330795
FDT14,OUT010,383.170852705752
NCN54,OUT027,2027.3011074569388
FDR57,OUT027,4044.352080475355
DRK12,OUT046,686.494180933026
FDX52,OUT049,3232.861764938607
FDX08,OUT010,659.4412931952628
FDP10,OUT010,297.94315644703147
NCP50,OUT045,1210.4028438778796
NCL06,OUT013,4031.309530321607
FDP25,OUT013,3706.1025085014658
FDE53,OUT013,1674.7613547325807
FDL27,OUT017,1160.6106288175179
FDC35,OUT049,3443.3435894786926
DRJ47,OUT010,559.4160051780915
FDD16,OUT018,979.8815260700993
NCN42,OUT049,2439.2045815875376
FDC38,OUT027,3405.8688383008994
NCO07,OUT045,3407.468665060832
FDQ20,OUT049,671.5365151031402
FDI32,OUT046,1702.5222108991306
FDN20,OUT010,564.4204066302829
DRJ51,OUT027,5870.996628771012
FDU08,OUT045,1529.3223949500534
DRN37,OUT019,421.0878444678642
FDD05,OUT010,428.6477755234269
FDW15,OUT046,2390.7158691803425
FDI52,OUT046,1941.9406564407625
DRM11,OUT049,3934.988368841918
NCO06,OUT045,658.5962316098214
FDU38,OUT049,3122.6038895634515
FDU59,OUT018,2279.7881917431996
FDJ10,OUT046,2185.283910670646
FDM13,OUT049,1914.3943695590153
NCJ30,OUT019,555.9788278564141
FDM45,OUT018,1694.5880513820048
FDP36,OUT045,788.0994796903362
NCD30,OUT010,299.9295159656894
FDN48,OUT017,1535.1725323205112
FDY32,OUT049,2612.934190117835
FDU47,OUT046,2177.116598103407
FDF17,OUT019,584.9687857338703
FDP34,OUT017,2568.335596832384
FDA47,OUT049,2627.707709887046
DRD27,OUT027,2577.611081133329
FDW38,OUT045,933.9245340493292
FDZ15,OUT019,330.98911297624267
FDZ03,OUT027,5037.062112677293
NCN19,OUT049,3077.458133100392
FDG02,OUT035,3181.1964085652744
FDS31,OUT035,3244.9121391521403
FDW43,OUT019,778.3417945676326
FDZ47,OUT010,280.6173148843641
FDO57,OUT017,2547.8084210348215
NCL07,OUT013,666.7128675140333
NCV42,OUT013,1726.4115957205443
FDP40,OUT017,1928.404456538447
FDP48,OUT019,557.3873265792126
FDH21,OUT017,2798.2207400353072
NCP02,OUT049,993.5232614860247
FDK24,OUT049,743.6221364217606
FDC41,OUT045,1157.919552010141
FDF08,OUT017,1423.5677995149751
FDO49,OUT017,751.8437234083713
FDS56,OUT027,6754.711474360789
FDX46,OUT018,827.8119892302205
FDQ07,OUT013,3616.0083705516327
FDC32,OUT010,220.36438430830913
FDT21,OUT019,827.0961048048279
FDG58,OUT045,2472.52719571295
FDW14,OUT049,1339.5488546596196
DRA12,OUT027,3488.894410173591
FDV27,OUT013,1379.1994116197654
DRD25,OUT013,1760.315191176058
DRF48,OUT027,5063.446496299997
FDX24,OUT017,1551.559563849617
DRJ51,OUT046,3671.943362600046
FDE45,OUT045,2977.1157675322725
FDE14,OUT046,1663.2964803613902
FDG53,OUT045,2114.8274618906694
FDT08,OUT046,2348.469064225972
DRC27,OUT027,5968.311764231281
FDG20,OUT035,2936.1498399129428
FDC21,OUT046,1760.6410302990475
FDV31,OUT018,2538.3833778367584
FDB58,OUT045,2250.1941169042134
FDV23,OUT046,1971.3475223500864
FDA25,OUT019,303.82241240352124
FDC15,OUT046,2421.715260611941
FDU47,OUT049,2179.446678302898
FDE23,OUT013,864.2698270877154
FDS08,OUT013,2829.413082753933
FDW03,OUT027,2774.774862924324
FDJ60,OUT018,2288.1087229644368
FDM34,OUT017,2098.4119363094046
FDW33,OUT013,1699.027035181017
FDZ40,OUT013,836.5562899814598
FDE33,OUT018,1009.930047807821
NCC06,OUT010,433.2930165494858
FDU11,OUT046,1828.6489164342104
FDL44,OUT017,2795.369354221648
NCZ29,OUT017,2075.91289718491
FDG28,OUT010,1119.5866236477752
FDL12,OUT018,826.7687438692967
FDD52,OUT017,1733.7899653054421
FDO15,OUT013,1125.8717454051969
NCN29,OUT027,1302.6289625227616
FDW36,OUT013,1694.4939822924216
FDB21,OUT046,3717.556361571763
FDZ28,OUT013,2017.795584342426
FDY10,OUT035,1877.879737207558
DRG39,OUT017,846.8287091853047
FDN28,OUT013,1690.6264024391758
FDV15,OUT035,1729.510457452741
DRI13,OUT035,3764.313545773058
FDH20,OUT046,1558.568823691021
FDY51,OUT013,3652.318140273047
FDE16,OUT013,3433.2881733176564
FDX40,OUT018,566.1972964541627
FDC48,OUT018,1030.3621213923193
FDS14,OUT046,2418.872178572891
FDX56,OUT017,3639.385210400967
FDI10,OUT046,2773.354655850922
FDI14,OUT013,2237.0318895476166
DRM48,OUT013,699.2741772340203
NCH07,OUT027,4037.0444380313143
FDY26,OUT013,3347.7006264458237
FDD02,OUT027,3017.346785008388
FDM12,OUT046,3083.00832035319
DRF01,OUT010,420.56920218861694
FDV36,OUT046,2029.1964897364778
DRI59,OUT013,3777.2637500462015
FDV03,OUT018,2153.0272807614906
FDO39,OUT017,3249.8757477487325
NCB07,OUT018,2899.480362227809
FDH38,OUT027,2964.2788914525036
FDZ13,OUT035,849.6959769865427
NCZ30,OUT046,1948.5633506956276
NCA06,OUT035,645.7550676813211
FDB04,OUT049,1360.1764852120382
FDN50,OUT013,1523.7534933929337
NCG06,OUT049,3868.314761633931
NCY17,OUT018,597.235568058368
FDC23,OUT046,2994.0003090658324
FDK33,OUT049,3427.115439929566
FDR03,OUT049,3462.4145873235107
FDZ07,OUT045,1040.7031198704713
FDO38,OUT013,1187.856489604215
FDS59,OUT046,1760.5477512481527
DRM11,OUT019,769.9338230286023
FDX52,OUT027,5187.104273345738
DRJ35,OUT018,791.9859400393865
NCP53,OUT046,3881.262535130143
FDW15,OUT019,439.5607205042771
DRI47,OUT045,2346.7896038876866
DRZ11,OUT035,2029.741516651816
FDS02,OUT013,3134.928854609387
DRD49,OUT018,3377.4133771380093
FDW38,OUT049,895.7546221974636
FDR21,OUT019,497.91915488943147
FDE40,OUT013,1048.05687437264
FDI02,OUT045,1772.7295706148138
FDQ04,OUT045,689.8879274092801
FDY14,OUT017,4414.09955781773
NCT54,OUT046,1550.1676489107704
DRD25,OUT017,1823.7368720487955
DRE01,OUT045,3833.911296676993
FDJ12,OUT010,754.8101802792199
NCZ05,OUT049,1652.323229535289
DRB25,OUT019,291.6219847464506
NCC31,OUT045,2495.958089910882
FDM16,OUT045,1191.8191086547165
DRG11,OUT049,1693.425347574779
FDV24,OUT027,3758.555448121191
FDV43,OUT046,689.6617017495045
FDG05,OUT018,2144.93218372422
FDV23,OUT010,470.9866775641202
FDI58,OUT018,1294.3828845696657
FDQ11,OUT017,4299.951386495826
FDC05,OUT027,5276.112417936857
FDF40,OUT013,3935.581621338971
FDU02,OUT018,3324.797345226986
FDT32,OUT013,3029.1812686345047
NCF06,OUT017,3959.6083280052826
FDT46,OUT013,833.5969032084607
FDR58,OUT010,296.73180778333426
FDY04,OUT046,2615.790768564526
FDT58,OUT045,2684.5960382515423
FDE46,OUT049,2486.882476026333
DRH11,OUT017,959.5696250985303
DRI51,OUT046,2718.6233284111504
FDC35,OUT017,3473.7682366437634
FDP45,OUT035,4034.3370314727
FDC45,OUT017,2963.7843349288146
FDU01,OUT045,3183.5291794144327
FDJ53,OUT010,401.03957646927387
FDJ46,OUT017,2946.036382340975
FDX07,OUT013,3129.0613985262717
NCI30,OUT049,3905.459242146773
FDE47,OUT027,3244.112366607697
FDV48,OUT045,1222.0197509049199
FDN16,OUT019,291.1961257411724
FDM52,OUT013,2373.154199690158
FDA32,OUT027,5844.370112284897
FDH05,OUT017,3955.178120241894
FDW25,OUT010,300.0223711663211
FDQ09,OUT046,1803.04347853732
NCM17,OUT010,95.27187953003057
DRM59,OUT046,2403.827653249577
FDV47,OUT027,2183.169547309725
DRE15,OUT035,1218.5837219152195
FDS25,OUT010,367.04578513540787
NCZ05,OUT018,1406.454022455838
NCV05,OUT019,392.9199320881483
DRM37,OUT046,3142.0238995233985
FDV58,OUT027,5229.366899529908
FDN22,OUT027,6277.9839991379995
NCO06,OUT049,667.0491524652195
FDT56,OUT019,154.7039080387648
FDM02,OUT013,1402.5539736228645
FDA09,OUT046,2952.52039633098
NCC06,OUT035,2140.8322751220344
NCL54,OUT049,2886.608050649799
NCB55,OUT017,967.5547627735224
FDB12,OUT017,1745.3053483332726
NCA54,OUT049,2971.297104011638
NCS38,OUT049,1841.6211308725433
FDC02,OUT049,4391.238700958058
FDK44,OUT019,426.02389234623223
FDE16,OUT035,3559.070398259506
NCS05,OUT035,2258.02936207345
FDZ59,OUT045,2667.7054239502336
FDI20,OUT017,3689.5773101348072
FDQ14,OUT046,2317.0519409740573
FDF53,OUT017,3068.764086638798
FDW25,OUT017,1420.1941787067626
NCQ43,OUT010,284.4845701342769
FDX52,OUT013,3151.279516734726
FDE28,OUT045,3720.3649342887798
FDN15,OUT017,2250.8592726888764
FDO28,OUT017,1896.2645152110338
FDQ33,OUT045,2420.733936364071
FDM22,OUT010,160.96962115943418
FDJ03,OUT017,793.4589149038517
FDI16,OUT045,876.8233222944317
FDI09,OUT027,5689.356115123821
FDX55,OUT013,3548.795141190093
FDS23,OUT027,3282.340506644092
DRC12,OUT045,3139.67651454286
FDH41,OUT049,3561.1173783781564
FDN01,OUT013,2837.1388676203237
FDV55,OUT045,2264.6549276702394
NCJ19,OUT013,851.9955822698524
NCY29,OUT010,145.04306668950147
FDP03,OUT018,1789.3038222693515
FDZ52,OUT045,1687.739842572035
FDH31,OUT010,348.08117781897084
FDQ19,OUT018,3382.7812731393483
FDS15,OUT035,1748.9639108925583
FDN32,OUT017,3201.0295172524643
FDH32,OUT049,1578.4503408116536
FDF33,OUT017,1952.3514997233824
FDJ22,OUT046,2985.518239752558
FDG56,OUT010,197.4229882092908
FDC05,OUT046,3124.3808849045004
FDK09,OUT013,3751.473905987452
NCV29,OUT045,2897.6085699099626
NCC43,OUT019,729.145533381312
NCA42,OUT049,2548.3159459016515
FDC10,OUT046,1876.5692180655853
FDC16,OUT013,1375.5448726420682
NCL17,OUT013,2114.490126217013
FDA51,OUT035,1834.1908577980812
FDW01,OUT017,2508.319150651948
NCF30,OUT045,2004.3074385923685
FDN49,OUT013,640.6249747223166
FDY20,OUT045,1434.7082228210943
FDC15,OUT045,2381.9820534572823
FDY24,OUT046,964.5539533785193
NCG43,OUT017,1634.7925980160933
FDA48,OUT013,3613.1471728258043
NCF55,OUT017,745.7312374573365
FDL38,OUT049,1485.0481683447567
NCQ29,OUT018,3541.9417987140628
FDC34,OUT017,2601.91433972978
FDP36,OUT027,1428.7164889863518
FDN50,OUT010,377.2695580986313
FDO23,OUT049,1486.890899500825
FDT56,OUT013,955.9428518912014
FDT13,OUT027,5131.237678852953
FDZ03,OUT013,3074.2537589700596
FDQ03,OUT010,862.6597816545045
FDU44,OUT045,2553.4665011944376
FDD03,OUT049,3756.246176833886
NCH30,OUT013,1754.3484547357416
FDS60,OUT010,405.25571071939413
FDG08,OUT046,2699.368031587759
FDX38,OUT017,793.135150513629
FDD22,OUT017,1863.313948846782
FDW51,OUT013,3424.3987797801383
FDL09,OUT017,2766.804337181282
FDZ60,OUT045,1611.9088457810944
NCH07,OUT046,2520.111439235568
NCQ41,OUT049,3245.756595750406
FDW04,OUT049,2058.102276207693
FDI08,OUT027,6364.9814557848695
FDR19,OUT019,390.069467713797
FDV13,OUT046,1337.1619372986147
FDB52,OUT017,4139.318486327096
FDZ48,OUT027,2898.902322828188
NCO14,OUT049,732.1305445769863
FDZ50,OUT013,3057.3676276809674
FDN27,OUT019,325.9727674756005
FDQ60,OUT013,1944.9052075984057
FDR49,OUT017,804.1041433179033
DRJ35,OUT027,1735.278000543134
DRI49,OUT017,1304.4199960678773
FDB47,OUT017,3539.2028491011
FDP37,OUT010,422.19073046769034
FDR26,OUT049,2684.1024005160507
FDY31,OUT019,392.1092617091551
FDC11,OUT045,1317.5683817783583
DRP47,OUT035,4332.113962297475
NCY54,OUT018,2410.3802336548397
FDR27,OUT046,2171.0137159207306
FDQ21,OUT019,409.90403639624697
NCQ29,OUT035,4119.456822847338
FDJ02,OUT046,2456.4810260528757
FDE21,OUT018,1542.4656222795697
FDM39,OUT046,2868.6543845296796
FDZ01,OUT017,1772.9825275768108
NCB19,OUT018,1209.4881889167063
FDU03,OUT046,2986.4696133149228
FDP27,OUT049,3147.9818976542456
DRF01,OUT045,2235.157432289626
FDM03,OUT049,1733.2612869938619
FDV01,OUT046,2426.1012340859766
FDS16,OUT046,2368.105326067184
FDO45,OUT035,1504.9053734223576
NCX06,OUT035,3128.2807151298307
FDP13,OUT046,742.5787382105241
NCR38,OUT018,3566.3961028396056
FDA01,OUT013,957.0304958088977
FDT26,OUT017,1876.3101863807208
FDD44,OUT027,6493.055855889102
FDB26,OUT013,885.5001077279704
FDP45,OUT019,790.3885563806427
NCP55,OUT046,893.3848302358406
FDT23,OUT017,1275.3475057613427
FDO51,OUT045,725.0809046884382
FDA44,OUT046,886.1118652552572
NCJ31,OUT018,3379.6741318483128
FDX37,OUT045,1585.5699780203533
NCD18,OUT049,3657.4120450667942
FDN40,OUT027,3878.896927288097
FDL33,OUT017,3210.0086777472816
DRF48,OUT035,3146.4364551907993
FDW08,OUT035,1698.9437946285445
FDX39,OUT018,3055.256489750837
FDB38,OUT049,2735.1968344478387
FDY46,OUT018,2706.955319551747
NCB06,OUT049,2531.035151495006
FDA34,OUT035,3032.978042919029
FDA35,OUT045,1900.7288345011839
FDQ07,OUT035,3781.3754446934713
FDU32,OUT045,1892.3383029043268
FDU26,OUT013,1896.092659449707
FDU13,OUT010,456.2147931687809
FDO09,OUT035,4141.06688057689
FDW03,OUT019,309.4072212141121
FDB38,OUT013,2599.8432373401797
FDL26,OUT010,475.2640313882979
NCN43,OUT045,2035.1257552148345
FDH08,OUT045,3650.1486251426004
NCC31,OUT019,467.4499392004078
FDH14,OUT035,2291.0393423076403
FDL40,OUT017,1705.9134130742382
FDD20,OUT035,2098.446817085224
NCV53,OUT035,4069.228422678105
FDD16,OUT045,1068.9951111374378
FDP24,OUT035,1829.7178540209345
FDQ25,OUT045,2865.5323163944267
FDM38,OUT035,925.5207988267472
NCT18,OUT010,617.8542494793923
FDM34,OUT049,2112.4641261778756
DRH37,OUT010,535.5916307003465
NCE07,OUT013,2231.045811964362
FDG12,OUT013,1850.0075650564738
FDB59,OUT010,744.4294345700965
FDS10,OUT018,2630.472244795875
FDN21,OUT010,660.2005528572585
FDM02,OUT045,1365.6106933642095
FDO44,OUT049,1774.4621658088938
NCN17,OUT017,1685.5951243373845
FDH16,OUT018,1232.6863845619982
FDL44,OUT046,2616.58121876919
FDY47,OUT017,2122.7702108911526
DRI39,OUT046,860.367484888069
NCX54,OUT018,1425.482346683751
FDE59,OUT046,707.5090109794144
FDO46,OUT045,3125.0592583218126
DRE13,OUT046,1377.0888387014686
FDW14,OUT013,1360.4059109185234
FDF35,OUT046,1680.0891874394144
FDO50,OUT019,257.0878151530599
DRF49,OUT017,1856.2694579882648
FDT60,OUT049,2050.580764087478
FDP38,OUT045,764.676576355861
FDA31,OUT027,4539.710082883944
FDY52,OUT010,160.4652852819005
FDD03,OUT027,5874.839281072756
FDN52,OUT018,1149.7540381985827
FDU20,OUT010,429.3978363572969
FDD22,OUT035,1803.3913255348157
NCB55,OUT019,150.42312669670537
FDN27,OUT045,1670.4856108382164
FDD16,OUT013,1152.40893231693
FDW48,OUT046,1232.7169084799762
DRN35,OUT045,695.8741713616915
FDX25,OUT049,2994.511769877207
DRD49,OUT049,3753.2781143834804
FDE21,OUT019,345.29579751776134
FDN44,OUT035,2684.2695837006345
DRC01,OUT049,818.772576208784
NCK30,OUT046,3863.2382961388116
FDU39,OUT013,926.095361301664
FDB49,OUT013,1575.164640771589
FDS12,OUT045,1981.806599465038
FDR57,OUT018,2290.0246376403597
FDX22,OUT027,5444.460284786305
FDC60,OUT013,1494.4121615324123
NCE42,OUT049,3321.6361788387553
NCK42,OUT049,3525.089420059675
DRE01,OUT017,3955.562609701129
FDE57,OUT018,1894.18603053795
DRK59,OUT019,777.6905769749934
FDB10,OUT027,5973.5831307180715
FDQ25,OUT046,2851.281564866825
FDY26,OUT017,3573.2536404442076
FDG28,OUT049,4001.0494836714333
FDM14,OUT049,1766.535733508374
NCH29,OUT049,1616.1790975480594
FDD48,OUT049,1828.0937594974187
FDC17,OUT045,3459.376272007199
DRH49,OUT027,2116.9345652242364
FDN44,OUT018,2297.7057630357835
FDC29,OUT045,1828.9581217845014
DRK01,OUT019,252.7722788457963
FDD48,OUT017,1896.394346722708
FDB59,OUT013,3236.594597217711
FDY45,OUT010,952.0746592047138
FDX60,OUT035,1234.6104061596977
FDT09,OUT010,559.1419944918891
DRB24,OUT018,2162.159974747496
FDL13,OUT035,4065.0202292475374
FDN16,OUT035,1714.8140195731714
FDK57,OUT013,1900.9558119389815
FDO22,OUT027,2122.0229814511904
FDC57,OUT010,637.86557508521
FDZ13,OUT027,1431.6267755779966
FDW27,OUT013,2433.317298594433
FDX10,OUT049,747.4665919962886
FDY08,OUT018,1875.9603458082834
FDA49,OUT017,1384.633025872609
FDC32,OUT018,1248.6592967731235
FDO04,OUT035,928.6098714561019
NCZ54,OUT013,2588.400289617029
FDY40,OUT045,817.0429498088515
FDW36,OUT045,1670.6199276487107
FDE11,OUT017,3255.6004456038177
DRE37,OUT045,3081.2580405711997
NCK19,OUT017,3227.733818103045
FDT19,OUT035,2893.924614249916
FDE56,OUT045,1000.136863462139
FDZ57,OUT010,437.63261174967846
FDB35,OUT035,1595.2193252442619
FDF09,OUT010,30.29886356451767
FDO34,OUT046,2782.7956557411217
FDA55,OUT046,3695.446676277259
NCM18,OUT035,1083.1270667685435
FDJ20,OUT019,327.2222447148625
DRQ35,OUT019,352.86251774296335
FDG02,OUT013,3137.5228726606992
NCU29,OUT018,2038.5278987641018
FDL27,OUT027,1755.2844624559891
NCA54,OUT035,3080.1799755190436
FDJ32,OUT035,1058.1351692026362
FDB21,OUT019,859.2251763287064
FDR46,OUT035,2409.8632659738532
FDZ32,OUT046,1623.7943639078132
DRF36,OUT017,3291.843667453031
NCU54,OUT017,3519.4336437454153
NCI31,OUT017,674.651264594623
DRA59,OUT035,3128.4086532317197
NCC55,OUT045,731.1574634154515
FDE44,OUT018,633.1442592375474
NCN26,OUT018,1558.8128952835937
FDC11,OUT049,1288.5114858438283
FDV24,OUT035,2374.613112348968
FDR40,OUT019,216.08195951813755
NCQ17,OUT049,2484.640660524586
FDC46,OUT045,3019.820008589611
NCM18,OUT046,1046.0559812922902
FDK16,OUT046,1535.2450802549763
FDI28,OUT017,1292.2108537479835
FDS11,OUT018,3183.899346189048
DRD13,OUT046,1068.111948808242
FDL36,OUT035,1435.3937949510591
FDI27,OUT013,730.659345831867
FDJ53,OUT019,320.39220785752286
FDS44,OUT045,3949.847760018277
FDE28,OUT046,3633.9908502637145
FDQ33,OUT018,2148.6315382116877
FDB37,OUT017,4127.331077551038
FDQ31,OUT045,1377.5638907170674
NCQ05,OUT046,2402.30711533182
FDE10,OUT013,2103.8097921130056
FDF38,OUT017,752.3340687613355
FDE50,OUT019,635.2221302359698
DRG37,OUT010,549.7445950249946
NCH06,OUT049,3962.9538997820923
FDY14,OUT045,4260.16486272212
FDO27,OUT017,1602.7986051807318
FDQ19,OUT049,4076.0972213432437
FDZ26,OUT019,637.7737927191731
FDN51,OUT013,4353.6028855109735
FDK20,OUT035,2074.032480081746
FDD40,OUT018,2814.310080829004
DRI25,OUT018,739.258806266749
FDH56,OUT017,1907.890430788584
FDI36,OUT027,5210.858923818505
DRH11,OUT018,830.7224273971954
NCV18,OUT017,1398.0662825440522
DRI01,OUT049,2849.9898677927617
DRE48,OUT049,3354.220844700662
FDS51,OUT035,1034.086518527583
FDM38,OUT017,887.330838688544
FDB60,OUT027,5214.9864399990165
FDY58,OUT035,3964.9657358688924
FDY22,OUT045,2277.6434059233193
FDF11,OUT027,5844.836101136087
FDZ51,OUT035,1610.2001588192861
FDQ45,OUT017,3244.1339047519327
FDF17,OUT035,3322.9367653021154
NCF31,OUT027,3850.6316868486974
FDA37,OUT013,2018.618539758002
FDO51,OUT046,734.9516567953459
FDF34,OUT013,3169.1538084366553
FDD57,OUT018,1294.0923473282326
FDO37,OUT046,3789.755352142447
FDR49,OUT049,809.0714623287929
FDS39,OUT049,2244.6578205710034
FDI48,OUT027,1483.328094014837
DRM35,OUT049,2922.3358283821567
FDV57,OUT035,3212.5422130659076
FDZ55,OUT013,2541.5105452292864
FDI28,OUT035,1260.2273252162486
FDS21,OUT045,1122.7850987994907
FDT34,OUT013,1740.5537199203864
DRI25,OUT035,923.8207928667954
FDT47,OUT010,393.50207598917814
DRH39,OUT045,1103.7181955010778
NCD54,OUT045,2164.556306457577
FDU16,OUT027,2235.112647373318
NCW29,OUT045,2086.2606571184565
FDV25,OUT027,5831.196568618513
FDM56,OUT035,1772.368068726402
FDZ04,OUT027,1825.7729043469449
FDG59,OUT019,75.42880177639053
FDI56,OUT045,1463.1106907396031
FDS33,OUT035,1461.0382433274474
FDC23,OUT049,3006.860661292121
FDT11,OUT049,3242.212056390526
FDG17,OUT045,4141.827576704341
FDZ44,OUT045,1783.6561900852391
FDJ52,OUT013,2559.640945887169
DRI23,OUT046,2472.437638426043
DRE15,OUT010,223.78424040305046
NCF07,OUT013,1588.0130568255126
NCR29,OUT049,907.9222285011806
FDE44,OUT019,86.99349397540614
FDT23,OUT035,1293.1044831980712
NCG06,OUT017,4030.4933801907378
NCU41,OUT010,679.8182704620962
FDH46,OUT017,1773.227956479171
FDV31,OUT013,2864.969875876251
NCT41,OUT027,3936.9421229326945
FDE22,OUT027,4206.894492355116
FDC26,OUT045,1729.1580390781187
DRF51,OUT017,706.546705109211
NCY53,OUT019,297.90578927308155
FDY21,OUT017,3361.5851708926343
FDL27,OUT013,1008.6556303094758
FDZ34,OUT049,3303.131521320272
NCF43,OUT010,494.51437881359027
FDC21,OUT035,1832.1802321726473
FDL26,OUT013,2423.960794418753
FDT25,OUT010,406.6802621486946
NCR30,OUT046,1155.5415751022704
DRL23,OUT019,314.9506870124743
NCR05,OUT049,3231.270621149761
NCE19,OUT018,772.4448386749921
FDY07,OUT035,751.1027400471568
FDB10,OUT017,3945.5622959077004
FDP57,OUT013,1682.2552868348414
FDU48,OUT019,362.9306139113369
FDH48,OUT035,1371.1297451771306
FDO33,OUT035,1903.3181088808717
NCU29,OUT045,2345.0840616194128
FDW35,OUT046,706.4131295317171
FDH05,OUT010,842.8989107841782
FDP26,OUT049,1653.9994997237213
DRG27,OUT035,719.3618159845802
FDQ33,OUT046,2404.432093254811
FDH20,OUT010,334.5985323827506
FDV14,OUT046,1371.0199485924313
DRD01,OUT046,886.2060519894014
NCI17,OUT049,1548.1281823729291
FDF39,OUT010,1086.1578395185522
FDX37,OUT046,1591.7426446966897
NCX17,OUT035,3628.3504701233114
FDN03,OUT013,4232.237625435882
NCS41,OUT010,668.67371652068
FDH34,OUT045,3143.5667329800244
NCX53,OUT018,2000.788089826321
FDY31,OUT046,2310.465848152998
FDD20,OUT017,2145.392658058037
FDE51,OUT045,766.6309593385596
FDV27,OUT046,1385.0838729893937
FDF16,OUT035,2388.5632102627806
FDZ02,OUT049,1547.601073648989
NCK05,OUT045,1003.0937239566807
FDM12,OUT027,5073.3768929734415
NCA05,OUT018,2065.1799698971977
FDX33,OUT045,2559.2080341673104
FDM25,OUT049,2821.0275047689897
FDE41,OUT018,1122.4237303790599
FDW14,OUT045,1348.195302328387
NCD30,OUT046,1521.059106254403
FDB23,OUT010,986.906151855754
FDF45,OUT046,1038.6363570572655
FDW20,OUT017,2059.933644380881
FDF47,OUT045,3259.8101401063395
NCR05,OUT019,624.5951645065027
DRB01,OUT046,3086.5194923721656
FDE36,OUT013,2691.7878048657926
FDU56,OUT049,3121.2969989903295
FDB23,OUT049,3871.4082944458933
FDN48,OUT049,1473.007898412521
FDS43,OUT013,3137.0880166729153
NCN05,OUT013,3117.6313584005143
NCL53,OUT049,2898.2668075183346
FDL56,OUT046,1325.5420234049923
FDH17,OUT018,1291.2899710863467
FDP37,OUT046,1997.6945159550182
FDG09,OUT019,532.6669324229368
FDA55,OUT045,3795.2824874008907
FDX31,OUT049,3809.0469324642004
FDJ41,OUT045,3966.152015776842
DRC24,OUT045,2502.0966021079957
FDQ21,OUT035,1933.9359060168767
NCT54,OUT045,1516.2414863362849
FDH08,OUT049,3751.680974723557
FDY38,OUT018,3381.9251516224513
DRM11,OUT010,965.4504937156613
FDG32,OUT049,3462.868469522766
NCH18,OUT046,3744.469867546804
FDI20,OUT035,3620.2491858703447
FDA33,OUT018,2108.114213979982
FDN45,OUT013,3487.318677174517
FDT45,OUT010,167.94337596789848
FDR32,OUT035,3895.1790898785175
FDA48,OUT017,3737.885965213677
